13.71.141.197 - - [23/Nov/2017:08:20:46 +0000] "GET / HTTP/1.1" 200 15214 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0" 0.322
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/994 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.014
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/993 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.022
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/987 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.022
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/992 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.027
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/986 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.025
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/991 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.039
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/988 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.035
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/981 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.035
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/974 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.040
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/983 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.041
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/972 HTTP/2.0" 200 32544 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.053
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/982 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.053
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/985 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.053
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/977 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.064
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/975 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.064
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/984 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.064
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/990 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.064
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/979 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.100
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/980 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.100
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/989 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.100
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/978 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.112
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/976 HTTP/2.0" 200 32544 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.112
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/973 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.112
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/971 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.112
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/970 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.015
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/969 HTTP/2.0" 200 32541 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.017
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/967 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.022
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/968 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.024
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/966 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.026
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/961 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.027
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/960 HTTP/2.0" 200 32541 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.031
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/958 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.033
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/963 HTTP/2.0" 200 32544 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.037
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/964 HTTP/2.0" 200 32541 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.044
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/953 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.041
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/962 HTTP/2.0" 200 32541 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.044
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/956 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.047
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/955 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.050
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/957 HTTP/2.0" 200 32541 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.051
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/954 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.054
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/944 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.050
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/959 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.060
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/949 HTTP/2.0" 200 32541 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.058
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/950 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.059
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/948 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.059
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/951 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.067
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/940 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.065
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/945 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.067
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/941 HTTP/2.0" 200 32544 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.073
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/947 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.075
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/942 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.074
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/952 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.081
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/946 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.083
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/943 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.089
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/965 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.098
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/937 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.016
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/938 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.016
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/935 HTTP/2.0" 200 32541 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.020
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/936 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.023
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/939 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.032
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/930 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.030
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/933 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.030
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/928 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.035
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/921 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.036
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/934 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.044
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/931 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.044
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/932 HTTP/2.0" 200 32544 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.045
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/929 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.051
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/922 HTTP/2.0" 200 32541 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.051
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/924 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.052
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/927 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.058
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/925 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.060
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/926 HTTP/2.0" 200 32541 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.061
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/916 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.061
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/915 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.067
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/909 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.066
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/918 HTTP/2.0" 200 32541 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.069
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/912 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.070
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/910 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.075
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/913 HTTP/2.0" 200 32543 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.075
221.242.66.202 - - [23/Nov/2017:08:21:26 +0000] "GET /img/923 HTTP/2.0" 200 32542 "https://54.250.165.92/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.078
